Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
0roOLcll6SSTYZwsQFmXqP,"Let Me Move You - From the Netflix film Work It","Let Me Move You (From the Netflix film Work It)","Sabrina Carpenter",2020-07-24,147070,57,eviww,2021-01-18T20:00:25Z,"pop","Hollywood Records",0.624,0.628,4,-6.582,0,0.0408,0.0112,0.0191,0.0814,0.772,114.556,4
5WokFKscrfGEGGLPTu3jgO,"WOW (feat. Sabrina Carpenter) - Remix","WOW (feat. Sabrina Carpenter) [Remix]","Zara Larsson,Sabrina Carpenter",2020-09-25,179652,60,eviww,2021-01-18T20:00:31Z,"pop,scandipop,swedish electropop,swedish pop","Epic/Record Company TEN",0.702,0.744,6,-4.063,0,0.0861,0.469,0,0.0915,0.305,77.486,4
03B2SfXuvDh1m9F4tqrX07,"Skin","Skin","Sabrina Carpenter",2021-01-22,177500,65,eviww,2021-01-22T22:49:08Z,"pop","Island Records",0.557,0.457,7,-5.372,1,0.0335,0.428,0,0.0567,0.328,105.918,4
3DNziCcqRd2v8uQWwec1GW,"Skin - Quarterhead Remix","Skin (Quarterhead Remix)","Sabrina Carpenter,Quarterhead",2021-02-26,187000,32,eviww,2023-12-06T11:51:31Z,"pop,tech house","Island Records",0.684,0.755,7,-6.585,1,0.101,0.00852,0,0.334,0.237,119.957,4
0oN3KzKOxYtyIuNiobf8Q4,"Fast Times","Fast Times","Sabrina Carpenter",2022-02-18,174539,45,eviww,2022-02-23T09:40:24Z,"pop","Island Records",0.721,0.666,1,-4.699,0,0.0408,0.0687,0,0.045,0.739,132.465,4
7u6HtmuMeuiVdwwFul5xHi,"skinny dipping","skinny dipping","Sabrina Carpenter",2021-09-09,177750,42,eviww,2021-09-10T09:51:49Z,"pop","Island Records",0.456,0.536,4,-8.864,1,0.14,0.267,0,0.141,0.407,119.901,5
5pIjrMZ0B7hmuQBIG1hNQP,"skinny dipping - Acoustic","skinny dipping (Acoustic)","Sabrina Carpenter",2021-10-22,192887,35,eviww,2022-10-17T21:54:52Z,"pop","Island Records",0.411,0.28,4,-11.182,1,0.063,0.71,0,0.128,0.576,172.073,4
2qLyo5FeWquE7HBUbcVnEy,"emails i can’t send","emails i can't send","Sabrina Carpenter",2022-07-15,104408,70,eviww,2022-09-14T16:51:19Z,"pop","Island Records",0.515,0.387,7,-10.614,1,0.192,0.757,0,0.622,0.408,86.313,3
6Alp15t6urC4opjJiyOqZu,"Vicious","emails i can't send","Sabrina Carpenter",2022-07-15,149890,65,eviww,2022-09-14T16:51:19Z,"pop","Island Records",0.721,0.457,0,-6.916,1,0.159,0.308,0,0.258,0.63,129.98,4
4Wos0h9ECU2Z3oJMTQxpbc,"Read your Mind","emails i can't send","Sabrina Carpenter",2022-07-15,207849,74,eviww,2022-09-14T16:51:19Z,"pop","Island Records",0.672,0.803,3,-5.061,0,0.049,0.0111,0,0.0782,0.578,120.058,4
